time,target,z,dz,e,ei,u
4.830,2.000,3.725,-1.724,-0.001,0.189,0.566
4.840,2.000,3.707,-1.707,-0.000,0.189,0.566
4.850,2.000,3.690,-1.691,0.000,0.189,0.567
4.860,2.000,3.673,-1.674,0.000,0.189,0.568
4.870,2.000,3.657,-1.656,-0.000,0.189,0.567
4.880,2.000,3.640,-1.639,-0.001,0.188,0.565
4.890,2.000,3.624,-1.623,-0.000,0.188,0.564
4.900,2.000,3.607,-1.608,0.000,0.188,0.564
4.910,2.000,3.591,-1.592,0.000,0.189,0.566
4.920,2.000,3.575,-1.575,-0.000,0.189,0.566
4.930,2.000,3.560,-1.559,-0.001,0.188,0.564
4.940,2.000,3.544,-1.544,-0.001,0.187,0.562
4.950,2.000,3.529,-1.529,0.000,0.187,0.562
4.960,2.000,3.513,-1.514,0.000,0.188,0.563
4.970,2.000,3.498,-1.498,0.000,0.188,0.564
4.980,2.000,3.483,-1.483,-0.000,0.187,0.562
4.990,2.000,3.468,-1.468,-0.001,0.187,0.561
5.000,2.000,3.454,-1.454,-0.000,0.187,0.560
5.010,2.000,3.439,-1.439,0.000,0.187,0.561
5.020,2.000,3.425,-1.425,0.000,0.187,0.561
5.030,2.000,3.411,-1.410,-0.000,0.187,0.561
5.040,2.000,3.396,-1.396,-0.000,0.186,0.559
5.050,2.000,3.382,-1.382,-0.000,0.186,0.558
5.060,2.000,3.369,-1.369,0.000,0.186,0.559
5.070,2.000,3.355,-1.355,0.000,0.186,0.559
5.080,2.000,3.341,-1.341,-0.000,0.186,0.559
5.090,2.000,3.328,-1.328,-0.000,0.186,0.558
5.100,2.000,3.315,-1.314,-0.000,0.186,0.557
5.110,2.000,3.302,-1.302,-0.000,0.186,0.557
5.120,2.000,3.289,-1.289,0.000,0.186,0.557
5.130,2.000,3.276,-1.276,-0.000,0.186,0.557
5.140,2.000,3.263,-1.263,-0.000,0.186,0.556
5.150,2.000,3.250,-1.250,-0.000,0.185,0.555
5.160,2.000,3.238,-1.238,-0.000,0.185,0.555
5.170,2.000,3.225,-1.226,0.000,0.185,0.556
5.180,2.000,3.213,-1.213,0.000,0.185,0.556
5.190,2.000,3.201,-1.201,-0.000,0.185,0.555
5.200,2.000,3.189,-1.189,-0.000,0.185,0.554
5.210,2.000,3.177,-1.177,-0.000,0.185,0.554
5.220,2.000,3.165,-1.165,0.000,0.185,0.554
5.230,2.000,3.154,-1.154,0.000,0.185,0.554
5.240,2.000,3.142,-1.142,-0.000,0.185,0.554
5.250,2.000,3.131,-1.130,-0.000,0.184,0.553
5.260,2.000,3.119,-1.119,-0.000,0.184,0.552
5.270,2.000,3.108,-1.108,-0.000,0.184,0.552
5.280,2.000,3.097,-1.097,0.000,0.184,0.552
5.290,2.000,3.086,-1.086,-0.000,0.184,0.552
5.300,2.000,3.075,-1.075,-0.000,0.184,0.552
5.310,2.000,3.065,-1.064,-0.000,0.184,0.551
5.320,2.000,3.054,-1.054,-0.000,0.184,0.551
5.330,2.000,3.043,-1.043,0.000,0.184,0.551
5.340,2.000,3.033,-1.033,0.000,0.184,0.551
5.350,2.000,3.023,-1.023,-0.000,0.184,0.550
5.360,2.000,3.012,-1.012,-0.000,0.183,0.550
5.370,2.000,3.002,-1.002,-0.000,0.183,0.549
5.380,2.000,2.992,-0.992,-0.000,0.183,0.549
5.390,2.000,2.982,-0.982,0.000,0.183,0.549
5.400,2.000,2.973,-0.972,-0.000,0.183,0.549
5.410,2.000,2.963,-0.963,-0.000,0.183,0.549
5.420,2.000,2.953,-0.953,-0.000,0.183,0.548
5.430,2.000,2.944,-0.944,-0.000,0.183,0.548
5.440,2.000,2.934,-0.934,0.000,0.183,0.548
5.450,2.000,2.925,-0.925,-0.000,0.183,0.548
5.460,2.000,2.916,-0.915,-0.000,0.183,0.548
5.470,2.000,2.906,-0.906,-0.000,0.182,0.547
5.480,2.000,2.897,-0.897,-0.000,0.182,0.547
5.490,2.000,2.888,-0.888,-0.000,0.182,0.547
5.500,2.000,2.880,-0.880,-0.000,0.182,0.547
5.510,2.000,2.871,-0.871,-0.000,0.182,0.547
5.520,2.000,2.862,-0.862,-0.000,0.182,0.546
5.530,2.000,2.853,-0.853,-0.000,0.182,0.546
5.540,2.000,2.845,-0.845,-0.000,0.182,0.546
5.550,2.000,2.836,-0.836,-0.000,0.182,0.546
5.560,2.000,2.828,-0.828,-0.000,0.182,0.545
5.570,2.000,2.820,-0.820,-0.000,0.182,0.545
5.580,2.000,2.812,-0.811,-0.000,0.182,0.545
5.590,2.000,2.803,-0.803,-0.000,0.182,0.545
5.600,2.000,2.795,-0.795,-0.000,0.182,0.545
5.610,2.000,2.787,-0.787,-0.000,0.181,0.544
5.620,2.000,2.780,-0.780,-0.000,0.181,0.544
5.630,2.000,2.772,-0.772,-0.000,0.181,0.544
5.640,2.000,2.764,-0.764,-0.000,0.181,0.544
5.650,2.000,2.756,-0.756,-0.000,0.181,0.543
5.660,2.000,2.749,-0.749,-0.000,0.181,0.543
5.670,2.000,2.741,-0.741,-0.000,0.181,0.543
5.680,2.000,2.734,-0.734,-0.000,0.181,0.543
5.690,2.000,2.727,-0.727,-0.000,0.181,0.543
5.700,2.000,2.719,-0.719,-0.000,0.181,0.542
5.710,2.000,2.712,-0.712,-0.000,0.181,0.542
5.720,2.000,2.705,-0.705,-0.000,0.181,0.542
5.730,2.000,2.698,-0.698,-0.000,0.181,0.542
5.740,2.000,2.691,-0.691,-0.000,0.181,0.542
5.750,2.000,2.684,-0.684,-0.000,0.181,0.542
5.760,2.000,2.677,-0.677,-0.000,0.180,0.541
5.770,2.000,2.671,-0.670,-0.000,0.180,0.541
5.780,2.000,2.664,-0.664,-0.000,0.180,0.541
5.790,2.000,2.657,-0.657,-0.000,0.180,0.541
5.800,2.000,2.651,-0.651,-0.000,0.180,0.541
5.810,2.000,2.644,-0.644,-0.000,0.180,0.541
5.820,2.000,2.638,-0.638,-0.000,0.180,0.540
5.830,2.000,2.631,-0.631,-0.000,0.180,0.540
5.840,2.000,2.625,-0.625,-0.000,0.180,0.540
5.850,2.000,2.619,-0.619,-0.000,0.180,0.540
5.860,2.000,2.613,-0.612,-0.000,0.180,0.540
5.870,2.000,2.606,-0.606,-0.000,0.180,0.540
5.880,2.000,2.600,-0.600,-0.000,0.180,0.540
5.890,2.000,2.594,-0.594,-0.000,0.180,0.539
5.900,2.000,2.588,-0.588,-0.000,0.180,0.539
5.910,2.000,2.583,-0.582,-0.000,0.180,0.539
5.920,2.000,2.577,-0.577,-0.000,0.180,0.539
5.930,2.000,2.571,-0.571,-0.000,0.180,0.539
5.940,2.000,2.565,-0.565,-0.000,0.180,0.539
5.950,2.000,2.560,-0.560,-0.000,0.179,0.538
5.960,2.000,2.554,-0.554,-0.000,0.179,0.538
5.970,2.000,2.548,-0.548,-0.000,0.179,0.538
5.980,2.000,2.543,-0.543,-0.000,0.179,0.538
5.990,2.000,2.538,-0.537,-0.000,0.179,0.538
6.000,2.000,2.532,-0.532,-0.000,0.179,0.538
6.010,2.000,2.527,-0.527,-0.000,0.179,0.538
6.020,2.000,2.522,-0.522,-0.000,0.179,0.537
6.030,2.000,2.516,-0.516,-0.000,0.179,0.537
6.040,2.000,2.511,-0.511,-0.000,0.179,0.537
6.050,2.000,2.506,-0.506,-0.000,0.179,0.537
6.060,2.000,2.501,-0.501,-0.000,0.179,0.537
6.070,2.000,2.496,-0.496,-0.000,0.179,0.537
6.080,2.000,2.491,-0.491,-0.000,0.179,0.537
6.090,2.000,2.486,-0.486,-0.000,0.179,0.537
6.100,2.000,2.481,-0.481,-0.000,0.179,0.536
6.110,2.000,2.476,-0.476,-0.000,0.179,0.536
6.120,2.000,2.472,-0.472,-0.000,0.179,0.536
6.130,2.000,2.467,-0.467,-0.000,0.179,0.536
6.140,2.000,2.462,-0.462,-0.000,0.179,0.536
6.150,2.000,2.458,-0.458,-0.000,0.179,0.536
6.160,2.000,2.453,-0.453,-0.000,0.179,0.536
6.170,2.000,2.449,-0.449,-0.000,0.179,0.536
6.180,2.000,2.444,-0.444,-0.000,0.178,0.535
6.190,2.000,2.440,-0.440,-0.000,0.178,0.535
6.200,2.000,2.435,-0.435,-0.000,0.178,0.535
6.210,2.000,2.431,-0.431,-0.000,0.178,0.535
6.220,2.000,2.427,-0.427,-0.000,0.178,0.535
6.230,2.000,2.422,-0.422,-0.000,0.178,0.535
6.240,2.000,2.418,-0.418,-0.000,0.178,0.535
6.250,2.000,2.414,-0.414,-0.000,0.178,0.535
6.260,2.000,2.410,-0.410,-0.000,0.178,0.535
6.270,2.000,2.406,-0.406,-0.000,0.178,0.534
6.280,2.000,2.402,-0.402,-0.000,0.178,0.534
6.290,2.000,2.398,-0.398,-0.000,0.178,0.534
6.300,2.000,2.394,-0.394,-0.000,0.178,0.534
6.310,2.000,2.390,-0.390,-0.000,0.178,0.534
6.320,2.000,2.386,-0.386,-0.000,0.178,0.534
6.330,2.000,2.382,-0.382,-0.000,0.178,0.534
6.340,2.000,2.378,-0.378,-0.000,0.178,0.534
6.350,2.000,2.374,-0.374,-0.000,0.178,0.534
6.360,2.000,2.371,-0.371,-0.000,0.178,0.533
6.370,2.000,2.367,-0.367,-0.000,0.178,0.533
6.380,2.000,2.363,-0.363,-0.000,0.178,0.533
6.390,2.000,2.360,-0.360,-0.000,0.178,0.533
6.400,2.000,2.356,-0.356,-0.000,0.178,0.533
6.410,2.000,2.352,-0.352,-0.000,0.178,0.533
6.420,2.000,2.349,-0.349,-0.000,0.178,0.533
6.430,2.000,2.345,-0.345,-0.000,0.178,0.533
6.440,2.000,2.342,-0.342,-0.000,0.178,0.533
6.450,2.000,2.339,-0.339,-0.000,0.178,0.533
6.460,2.000,2.335,-0.335,-0.000,0.178,0.533
6.470,2.000,2.332,-0.332,-0.000,0.177,0.532
6.480,2.000,2.329,-0.328,-0.000,0.177,0.532
6.490,2.000,2.325,-0.325,-0.000,0.177,0.532
6.500,2.000,2.322,-0.322,-0.000,0.177,0.532
6.510,2.000,2.319,-0.319,-0.000,0.177,0.532
6.520,2.000,2.316,-0.316,-0.000,0.177,0.532
6.530,2.000,2.312,-0.312,-0.000,0.177,0.532
6.540,2.000,2.309,-0.309,-0.000,0.177,0.532
6.550,2.000,2.306,-0.306,-0.000,0.177,0.532
6.560,2.000,2.303,-0.303,-0.000,0.177,0.532
6.570,2.000,2.300,-0.300,-0.000,0.177,0.532
6.580,2.000,2.297,-0.297,-0.000,0.177,0.532
6.590,2.000,2.294,-0.294,-0.000,0.177,0.531
6.600,2.000,2.291,-0.291,-0.000,0.177,0.531
6.610,2.000,2.288,-0.288,-0.000,0.177,0.531
6.620,2.000,2.285,-0.285,-0.000,0.177,0.531
6.630,2.000,2.283,-0.283,-0.000,0.177,0.531
6.640,2.000,2.280,-0.280,-0.000,0.177,0.531
6.650,2.000,2.277,-0.277,-0.000,0.177,0.531
6.660,2.000,2.274,-0.274,-0.000,0.177,0.531
6.670,4.000,2.271,-0.271,2.000,0.200,1.000
6.680,4.000,2.269,-0.012,1.743,0.200,0.949
6.690,4.000,2.269,0.212,1.520,0.200,0.904
6.700,4.000,2.271,0.406,1.323,0.200,0.865
6.710,4.000,2.275,0.575,1.150,0.200,0.830
6.720,4.000,2.281,0.724,0.996,0.200,0.799
6.730,4.000,2.288,0.854,0.858,0.200,0.772
6.740,4.000,2.296,0.969,0.735,0.200,0.747
6.750,4.000,2.306,1.070,0.624,0.200,0.725
6.760,4.000,2.317,1.160,0.523,0.200,0.705
6.770,4.000,2.328,1.239,0.432,0.200,0.686
6.780,4.000,2.341,1.310,0.349,0.200,0.670
6.790,4.000,2.354,1.372,0.274,0.200,0.655
6.800,4.000,2.367,1.428,0.205,0.200,0.641
6.810,4.000,2.382,1.476,0.142,0.200,0.628
6.820,4.000,2.397,1.520,0.084,0.200,0.617
6.830,4.000,2.412,1.558,0.031,0.200,0.606
6.840,4.000,2.427,1.591,-0.018,0.182,0.542
6.850,4.000,2.443,1.598,-0.041,0.141,0.414
6.860,4.000,2.459,1.561,-0.020,0.121,0.358
6.870,4.000,2.475,1.509,0.016,0.137,0.414
6.880,4.000,2.490,1.472,0.038,0.175,0.533
6.890,4.000,2.505,1.475,0.020,0.195,0.589
6.900,4.000,2.519,1.501,-0.021,0.174,0.518
6.910,4.000,2.534,1.499,-0.034,0.140,0.414
6.920,4.000,2.549,1.463,-0.012,0.128,0.382
6.930,4.000,2.564,1.417,0.019,0.147,0.446
6.940,4.000,2.578,1.390,0.032,0.179,0.544
6.950,4.000,2.592,1.398,0.010,0.189,0.571
6.960,4.000,2.606,1.416,-0.022,0.167,0.498
6.970,4.000,2.620,1.407,-0.027,0.141,0.417
6.980,4.000,2.634,1.371,-0.005,0.136,0.406
6.990,4.000,2.648,1.332,0.020,0.156,0.473
7.000,4.000,2.661,1.313,0.025,0.181,0.549
7.010,4.000,2.674,1.323,0.002,0.184,0.552
7.020,4.000,2.688,1.334,-0.022,0.162,0.482
7.030,4.000,2.701,1.319,-0.020,0.142,0.422
7.040,4.000,2.714,1.285,0.001,0.143,0.430
7.050,4.000,2.727,1.253,0.020,0.164,0.495
7.060,4.000,2.740,1.242,0.018,0.182,0.549
7.070,4.000,2.752,1.252,-0.004,0.178,0.533
7.080,4.000,2.764,1.255,-0.020,0.158,0.470
7.090,4.000,2.777,1.236,-0.013,0.145,0.431
7.100,4.000,2.789,1.205,0.006,0.150,0.452
7.110,4.000,2.801,1.180,0.019,0.169,0.511
7.120,4.000,2.813,1.175,0.012,0.181,0.544
7.130,4.000,2.825,1.183,-0.008,0.173,0.516
7.140,4.000,2.837,1.180,-0.017,0.155,0.463
7.150,4.000,2.849,1.159,-0.008,0.148,0.442
7.160,4.000,2.860,1.131,0.009,0.157,0.473
7.170,4.000,2.872,1.113,0.016,0.173,0.522
7.180,4.000,2.883,1.112,0.006,0.178,0.536
7.190,4.000,2.894,1.117,-0.010,0.168,0.502
7.200,4.000,2.905,1.109,-0.014,0.154,0.461
7.210,4.000,2.916,1.086,-0.002,0.152,0.456
7.220,4.000,2.927,1.063,0.011,0.163,0.490
7.230,4.000,2.938,1.050,0.012,0.175,0.527
7.240,4.000,2.948,1.051,0.001,0.175,0.526
7.250,4.000,2.959,1.052,-0.011,0.164,0.491
7.260,4.000,2.969,1.041,-0.010,0.155,0.463
7.270,4.000,2.979,1.019,0.001,0.156,0.469
7.280,4.000,2.990,1.000,0.011,0.167,0.503
7.290,4.000,3.000,0.992,0.008,0.175,0.527
7.300,4.000,3.010,0.993,-0.003,0.172,0.516
7.310,4.000,3.020,0.990,-0.010,0.162,0.484
7.320,4.000,3.029,0.976,-0.006,0.156,0.468
7.330,4.000,3.039,0.957,0.004,0.161,0.483
7.340,4.000,3.049,0.942,0.009,0.170,0.512
7.350,4.000,3.058,0.938,0.004,0.174,0.524
7.360,4.000,3.068,0.938,-0.005,0.169,0.507
7.370,4.000,3.077,0.931,-0.008,0.161,0.481
7.380,4.000,3.086,0.916,-0.002,0.159,0.476
7.390,4.000,3.095,0.899,0.006,0.164,0.494
7.400,4.000,3.104,0.888,0.007,0.172,0.517
7.410,4.000,3.113,0.886,0.001,0.173,0.519
7.420,4.000,3.122,0.884,-0.006,0.167,0.499
7.430,4.000,3.131,0.875,-0.006,0.161,0.482
7.440,4.000,3.140,0.860,0.000,0.161,0.484
7.450,4.000,3.148,0.846,0.006,0.167,0.504
7.460,4.000,3.157,0.838,0.005,0.172,0.518
7.470,4.000,3.165,0.836,-0.001,0.171,0.513
7.480,4.000,3.174,0.832,-0.006,0.165,0.495
7.490,4.000,3.182,0.822,-0.004,0.162,0.485
7.500,4.000,3.190,0.808,0.002,0.164,0.493
7.510,4.000,3.198,0.796,0.006,0.170,0.510
7.520,4.000,3.206,0.791,0.003,0.172,0.517
7.530,4.000,3.214,0.789,-0.003,0.169,0.508
7.540,4.000,3.222,0.783,-0.005,0.165,0.493
7.550,4.000,3.230,0.772,-0.001,0.163,0.489
7.560,4.000,3.237,0.759,0.003,0.167,0.500
7.570,4.000,3.245,0.751,0.004,0.171,0.514
7.580,4.000,3.253,0.747,0.001,0.171,0.515
7.590,4.000,3.260,0.743,-0.003,0.168,0.503
7.600,4.000,3.267,0.736,-0.003,0.165,0.493
7.610,4.000,3.275,0.725,0.000,0.165,0.495
7.620,4.000,3.282,0.714,0.004,0.169,0.506
7.630,4.000,3.289,0.708,0.003,0.171,0.515
7.640,4.000,3.296,0.705,-0.001,0.170,0.511
7.650,4.000,3.303,0.700,-0.003,0.167,0.501
7.660,4.000,3.310,0.692,-0.002,0.165,0.495
7.670,4.000,3.317,0.681,0.002,0.167,0.500
7.680,4.000,3.324,0.673,0.003,0.170,0.510
7.690,4.000,3.331,0.668,0.001,0.171,0.514
7.700,4.000,3.337,0.664,-0.002,0.170,0.508
7.710,4.000,3.344,0.659,-0.003,0.167,0.500
7.720,4.000,3.351,0.650,-0.001,0.166,0.498
7.730,4.000,3.357,0.641,0.002,0.168,0.505
7.740,4.000,3.364,0.634,0.002,0.171,0.513
7.750,4.000,3.370,0.630,0.000,0.171,0.513
7.760,4.000,3.376,0.626,-0.002,0.169,0.506
7.770,4.000,3.382,0.619,-0.002,0.167,0.500
7.780,4.000,3.389,0.611,0.000,0.167,0.502
7.790,4.000,3.395,0.603,0.002,0.170,0.509
7.800,4.000,3.401,0.598,0.002,0.171,0.514
7.810,4.000,3.407,0.594,-0.001,0.170,0.511
7.820,4.000,3.413,0.589,-0.002,0.168,0.505
7.830,4.000,3.419,0.582,-0.001,0.167,0.502
7.840,4.000,3.424,0.574,0.001,0.169,0.506
7.850,4.000,3.430,0.568,0.002,0.170,0.512
7.860,4.000,3.436,0.564,0.001,0.171,0.513
7.870,4.000,3.442,0.560,-0.001,0.170,0.509
7.880,4.000,3.447,0.554,-0.002,0.168,0.505
7.890,4.000,3.453,0.547,-0.000,0.168,0.505
7.900,4.000,3.458,0.540,0.001,0.170,0.509
7.910,4.000,3.464,0.535,0.001,0.171,0.513
7.920,4.000,3.469,0.531,-0.000,0.171,0.513
7.930,4.000,3.474,0.527,-0.001,0.170,0.508
7.940,4.000,3.479,0.521,-0.001,0.169,0.506
7.950,4.000,3.485,0.515,0.000,0.169,0.507
7.960,4.000,3.490,0.509,0.001,0.170,0.512
7.970,4.000,3.495,0.504,0.001,0.171,0.514
7.980,4.000,3.500,0.501,-0.001,0.171,0.512
7.990,4.000,3.505,0.496,-0.001,0.169,0.508
8.000,4.000,3.510,0.490,-0.000,0.169,0.507
8.010,4.000,3.515,0.484,0.001,0.170,0.510
8.020,4.000,3.520,0.479,0.001,0.171,0.513
8.030,4.000,3.524,0.475,0.000,0.171,0.513
8.040,4.000,3.529,0.472,-0.001,0.170,0.511
8.050,4.000,3.534,0.467,-0.001,0.170,0.509
8.060,4.000,3.539,0.461,0.000,0.170,0.509
8.070,4.000,3.543,0.456,0.001,0.171,0.512
8.080,4.000,3.548,0.452,0.001,0.171,0.514
8.090,4.000,3.552,0.448,-0.000,0.171,0.513
8.100,4.000,3.557,0.444,-0.001,0.170,0.511
8.110,4.000,3.561,0.439,-0.000,0.170,0.510
8.120,4.000,3.566,0.434,0.000,0.170,0.511
8.130,4.000,3.570,0.429,0.001,0.171,0.513
8.140,4.000,3.574,0.425,0.000,0.171,0.514
8.150,4.000,3.578,0.422,-0.000,0.171,0.513
8.160,4.000,3.583,0.418,-0.001,0.170,0.511
8.170,4.000,3.587,0.413,-0.000,0.170,0.511
8.180,4.000,3.591,0.408,0.001,0.171,0.513
8.190,4.000,3.595,0.404,0.001,0.171,0.514
8.200,4.000,3.599,0.401,-0.000,0.171,0.514
8.210,4.000,3.603,0.397,-0.001,0.171,0.513
8.220,4.000,3.607,0.393,-0.000,0.171,0.512
8.230,4.000,3.611,0.389,0.000,0.171,0.512
8.240,4.000,3.615,0.384,0.001,0.171,0.514
8.250,4.000,3.619,0.381,0.000,0.172,0.515
8.260,4.000,3.623,0.378,-0.000,0.171,0.514
8.270,4.000,3.626,0.374,-0.000,0.171,0.513
8.280,4.000,3.630,0.370,-0.000,0.171,0.512
8.290,4.000,3.634,0.366,0.000,0.171,0.514
8.300,4.000,3.637,0.362,0.000,0.172,0.515
8.310,4.000,3.641,0.359,0.000,0.172,0.515
8.320,4.000,3.645,0.356,-0.000,0.171,0.514
8.330,4.000,3.648,0.352,-0.000,0.171,0.513
8.340,4.000,3.652,0.348,0.000,0.171,0.514
8.350,4.000,3.655,0.344,0.000,0.172,0.515
8.360,4.000,3.659,0.341,0.000,0.172,0.515
8.370,4.000,3.662,0.338,-0.000,0.172,0.515
8.380,4.000,3.665,0.335,-0.000,0.171,0.514
8.390,4.000,3.669,0.331,-0.000,0.171,0.514
8.400,4.000,3.672,0.328,0.000,0.172,0.515
8.410,4.000,3.675,0.324,0.000,0.172,0.516
8.420,4.000,3.679,0.321,0.000,0.172,0.516
8.430,4.000,3.682,0.318,-0.000,0.172,0.515
8.440,4.000,3.685,0.315,-0.000,0.172,0.515
8.450,4.000,3.688,0.312,0.000,0.172,0.515
8.460,4.000,3.691,0.308,0.000,0.172,0.515
8.470,4.000,3.694,0.305,0.000,0.172,0.516
8.480,4.000,3.697,0.303,-0.000,0.172,0.516
8.490,4.000,3.700,0.300,-0.000,0.172,0.515
8.500,4.000,3.703,0.297,-0.000,0.172,0.515
8.510,4.000,3.706,0.293,0.000,0.172,0.515
8.520,4.000,3.709,0.290,0.000,0.172,0.516
8.530,4.000,3.712,0.288,0.000,0.172,0.517
8.540,4.000,3.715,0.285,-0.000,0.172,0.516
8.550,4.000,3.718,0.282,-0.000,0.172,0.516
8.560,4.000,3.721,0.279,-0.000,0.172,0.516
8.570,4.000,3.724,0.276,0.000,0.172,0.516
8.580,4.000,3.726,0.273,0.000,0.172,0.517
8.590,4.000,3.729,0.271,0.000,0.172,0.517
8.600,4.000,3.732,0.268,-0.000,0.172,0.516
8.610,4.000,3.735,0.266,-0.000,0.172,0.516
8.620,4.000,3.737,0.263,0.000,0.172,0.516
8.630,4.000,3.740,0.260,0.000,0.172,0.517
8.640,4.000,3.742,0.258,0.000,0.172,0.517
8.650,4.000,3.745,0.255,-0.000,0.172,0.517
8.660,4.000,3.748,0.253,-0.000,0.172,0.517
8.670,4.000,3.750,0.250,-0.000,0.172,0.517
8.680,4.000,3.753,0.247,0.000,0.172,0.517
8.690,4.000,3.755,0.245,0.000,0.172,0.517
8.700,4.000,3.757,0.242,0.000,0.172,0.517
8.710,4.000,3.760,0.240,-0.000,0.172,0.517
8.720,4.000,3.762,0.238,-0.000,0.172,0.517
8.730,4.000,3.765,0.235,0.000,0.172,0.517
8.740,4.000,3.767,0.233,0.000,0.172,0.518
8.750,4.000,3.769,0.231,0.000,0.173,0.518
8.760,4.000,3.772,0.228,-0.000,0.173,0.518
8.770,4.000,3.774,0.226,-0.000,0.172,0.517
8.780,4.000,3.776,0.224,-0.000,0.172,0.517
8.790,4.000,3.778,0.221,0.000,0.173,0.518
8.800,4.000,3.781,0.219,0.000,0.173,0.518
8.810,4.000,3.783,0.217,0.000,0.173,0.518
8.820,4.000,3.785,0.215,-0.000,0.173,0.518
8.830,4.000,3.787,0.213,-0.000,0.173,0.518
8.840,4.000,3.789,0.211,0.000,0.173,0.518
8.850,4.000,3.791,0.209,0.000,0.173,0.518
8.860,4.000,3.793,0.206,0.000,0.173,0.518
8.870,4.000,3.796,0.204,0.000,0.173,0.518
8.880,4.000,3.798,0.202,-0.000,0.173,0.518
8.890,4.000,3.800,0.200,-0.000,0.173,0.518
8.900,4.000,3.802,0.198,0.000,0.173,0.518
8.910,4.000,3.804,0.196,0.000,0.173,0.519
8.920,4.000,3.806,0.194,0.000,0.173,0.519
8.930,4.000,3.808,0.192,-0.000,0.173,0.519
8.940,4.000,3.809,0.191,-0.000,0.173,0.518
8.950,4.000,3.811,0.189,0.000,0.173,0.518
8.960,4.000,3.813,0.187,0.000,0.173,0.519
8.970,4.000,3.815,0.185,0.000,0.173,0.519
8.980,4.000,3.817,0.183,0.000,0.173,0.519
8.990,4.000,3.819,0.181,-0.000,0.173,0.519
9.000,4.000,3.821,0.179,-0.000,0.173,0.519
9.010,4.000,3.822,0.178,0.000,0.173,0.519
9.020,4.000,3.824,0.176,0.000,0.173,0.519
9.030,4.000,3.826,0.174,0.000,0.173,0.519
9.040,4.000,3.828,0.172,-0.000,0.173,0.519
9.050,4.000,3.829,0.171,-0.000,0.173,0.519
9.060,4.000,3.831,0.169,0.000,0.173,0.519
9.070,4.000,3.833,0.167,0.000,0.173,0.519
9.080,4.000,3.834,0.165,0.000,0.173,0.519
9.090,4.000,3.836,0.164,0.000,0.173,0.519
9.100,4.000,3.838,0.162,-0.000,0.173,0.519
9.110,4.000,3.839,0.161,-0.000,0.173,0.519
9.120,4.000,3.841,0.159,0.000,0.173,0.519
9.130,4.000,3.843,0.157,0.000,0.173,0.519
9.140,4.000,3.844,0.156,0.000,0.173,0.520
9.150,4.000,3.846,0.154,0.000,0.173,0.520
9.160,4.000,3.847,0.153,-0.000,0.173,0.520
9.170,4.000,3.849,0.151,0.000,0.173,0.520
9.180,4.000,3.850,0.150,0.000,0.173,0.520
9.190,4.000,3.852,0.148,0.000,0.173,0.520
9.200,4.000,3.853,0.147,0.000,0.173,0.520
9.210,4.000,3.855,0.145,-0.000,0.173,0.520
9.220,4.000,3.856,0.144,-0.000,0.173,0.520
9.230,4.000,3.858,0.142,0.000,0.173,0.520
9.240,4.000,3.859,0.141,0.000,0.173,0.520
9.250,4.000,3.860,0.140,0.000,0.173,0.520
9.260,4.000,3.862,0.138,0.000,0.173,0.520
9.270,4.000,3.863,0.137,-0.000,0.173,0.520
9.280,4.000,3.865,0.135,0.000,0.173,0.520
9.290,4.000,3.866,0.134,0.000,0.173,0.520
9.300,4.000,3.867,0.133,0.000,0.173,0.520
9.310,4.000,3.869,0.131,0.000,0.173,0.520
9.320,4.000,3.870,0.130,-0.000,0.173,0.520
9.330,4.000,3.871,0.129,-0.000,0.173,0.520
9.340,4.000,3.873,0.127,0.000,0.173,0.520
9.350,4.000,3.874,0.126,0.000,0.173,0.520
9.360,4.000,3.875,0.125,0.000,0.173,0.520
9.370,4.000,3.876,0.124,0.000,0.173,0.520
9.380,4.000,3.878,0.122,-0.000,0.173,0.520
9.390,4.000,3.879,0.121,0.000,0.173,0.520
9.400,4.000,3.880,0.120,0.000,0.173,0.520
9.410,4.000,3.881,0.119,0.000,0.174,0.521
9.420,4.000,3.882,0.118,0.000,0.174,0.521
9.430,4.000,3.884,0.116,0.000,0.174,0.521
9.440,4.000,3.885,0.115,0.000,0.174,0.521
9.450,4.000,3.886,0.114,0.000,0.174,0.521
9.460,4.000,3.887,0.113,0.000,0.174,0.521
9.470,4.000,3.888,0.112,0.000,0.174,0.521
9.480,4.000,3.889,0.111,0.000,0.174,0.521
9.490,4.000,3.890,0.110,0.000,0.174,0.521
9.500,4.000,3.891,0.109,0.000,0.174,0.521
9.510,4.000,3.893,0.107,0.000,0.174,0.521
9.520,4.000,3.894,0.106,0.000,0.174,0.521
9.530,4.000,3.895,0.105,0.000,0.174,0.521
9.540,4.000,3.896,0.104,0.000,0.174,0.521
9.550,4.000,3.897,0.103,0.000,0.174,0.521
9.560,4.000,3.898,0.102,0.000,0.174,0.521
9.570,4.000,3.899,0.101,0.000,0.174,0.521
9.580,4.000,3.900,0.100,0.000,0.174,0.521
9.590,4.000,3.901,0.099,0.000,0.174,0.521
9.600,4.000,3.902,0.098,0.000,0.174,0.521
9.610,4.000,3.903,0.097,0.000,0.174,0.521
9.620,4.000,3.904,0.096,0.000,0.174,0.521
9.630,4.000,3.905,0.095,0.000,0.174,0.521
9.640,4.000,3.906,0.094,0.000,0.174,0.521
